2023-10-31,14:04:31.103 DEBUG spim_core.spim_base.Exaspim.schema: tigerasi on branch refs/heads/main at 1751e3ee8b61f9e4b939e86b6304ba2b4a20ae50
2023-10-31,14:04:31.108 ERROR spim_core.spim_base.Exaspim.schema: tigerasi has uncommitted changes.
2023-10-31,14:04:31.110 DEBUG spim_core.spim_base.Exaspim.schema: exaspim on branch refs/heads/dev/gui_tweaks_mip3 at 91b563638d62975c3e0c2d631d7f2e798f784fce
2023-10-31,14:04:31.115 ERROR spim_core.spim_base.Exaspim.schema: exaspim has uncommitted changes.
2023-10-31,14:04:31.117 DEBUG spim_core.spim_base.Exaspim.schema: spim_core on branch refs/heads/main at 139cfbf4cc4ee188a9fe929091af2f2874cf88e1
2023-10-31,14:04:31.135 DEBUG spim_core.spim_base.Exaspim.schema: aind_data_schema on branch refs/heads/main at 3df0601f7d3f168706f3152228bf61d0aa0994a0
2023-10-31,14:04:31.145 ERROR spim_core.spim_base.Exaspim: Could not record git hash of pywin.
2023-10-31,14:04:31.145 INFO spim_core.devices.tiger_components.SamplePose: Locking joystick control.
2023-10-31,14:04:31.145 DEBUG tigerasi.tiger_controller: Sending: 'J X? Y? Z? F? R? M? N? V? W?\r'
2023-10-31,14:04:31.187 DEBUG tigerasi.tiger_controller: Reply: ':A X=2 Y=3 Z=22 F=0 R=0 M=0 N=0 V=0 W=0 \r\n'
2023-10-31,14:04:31.187 DEBUG tigerasi.tiger_controller: Sending: 'J X- Y- Z- F- R- M- N- V- W-\r'
2023-10-31,14:04:31.222 DEBUG tigerasi.tiger_controller: Reply: ':A \r\n'
2023-10-31,14:04:31.223 WARNING spim_core.spim_base.Exaspim: Ending volumetric image acquisition early. Last tile index is 14
2023-10-31,14:04:31.226 INFO spim_core.spim_base.Exaspim: acquisition parameters
2023-10-31,14:04:31.227 INFO spim_core.spim_base.Exaspim: axes_data
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Total tiles: 10.
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Grid step: 9023.274[um] in x, 6764.912[um] in y.
2023-10-31,14:04:31.227 DEBUG spim_core.spim_base.Exaspim: Imaging operation will produce: 1 xtiles, 1 ytiles, and 10 ztiles per channel.
2023-10-31,14:04:31.227 INFO spim_core.spim_base.Exaspim: Configuring NIDAQ
2023-10-31,14:04:31.447 INFO spim_core.spim_base.Exaspim: Generating waveforms.
2023-10-31,14:04:31.566 DEBUG matplotlib.pyplot: Loaded backend qtagg version unknown.
2023-10-31,14:04:31.609 DEBUG matplotlib.font_manager: findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2023-10-31,14:04:31.610 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Users\\svc_aind_imaging\\AppData\\Local\\anaconda3\\envs\\exaspim\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swiss.ttf', name='Swis721 BT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguiemj.ttf', name='Segoe UI Emoji', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Artifakt Element Regular.ttf', name='Artifakt Element', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALUNI.ttf', name='Arial Unicode MS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\courbi.ttf', name='Courier New', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swgothe.ttf', name='SWGothe', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbell.ttf', name='Corbel', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gothice_.ttf', name='GothicE', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.612 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\isocpeur.ttf', name='ISOCPEUR', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\pala.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\isocp2_IV50.ttf', name='ISOCP2', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swscrps.ttf', name='SWScrps', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisbi.ttf', name='Segoe UI', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\italic_IV50.ttf', name='Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Artifakt Element Heavy.ttf', name='Artifakt Element', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\italic__.ttf', name='Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\greeks__.ttf', name='GreekS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Artifakt Element Book Italic.ttf', name='Artifakt Element', style='italic', variant='normal', weight=450, stretch='normal', size='scalable')) = 11.0975
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\isocp3_IV50.ttf', name='ISOCP3', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\symusic_IV25.ttf', name='Symusic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgunsl.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoesc.ttf', name='Segoe Script', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swromns.ttf', name='SWRomns', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjh.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyhbd.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuisl.ttf', name='Segoe UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mtproxy5.ttf', name='Proxy 5', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.613 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gdt_IV25.ttf', name='GDT_IV25', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comicz.ttf', name='Comic Sans MS', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\couri.ttf', name='Courier New', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swlink.ttf', name='SWLink', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothL.ttc', name='Yu Gothic', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\swisscli.ttf', name='Swis721 LtCn BT', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25
2023-10-31,14:04:31.614 DEBUG matplotlib.font_manager: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\isocp2_IV25.ttf', name='ISOCP2', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
